 Apache Airflow命令注入漏洞（CNVD-2023-05224）	高	2023-01-30 00:00:00
novel-plus SQL注入漏洞（CNVD-2023-32195）	中	2023-04-27 00:00:00
Novel-Plus任意文件上传漏洞	高	2024-02-22 00:00:00
Novel-Plus任意文件上传漏洞（CNVD-2024-09638）	高	2024-02-06 00:00:00
novel-plus文件上传漏洞	高	2023-07-06 00:00:00
NUUO NVRmini2命令执行漏洞	高	2023-03-03 00:00:00
NXLog Manager存在跨站请求伪造漏洞	高	2023-10-02 00:00:00
Odoo访问控制问题漏洞	中	2023-05-26 00:00:00
Online Book System index.php文件SQL注入漏洞	高	2024-04-02 00:00:00
Online Chatting System SQL注入漏洞（CNVD-2024-23320）	中	2024-05-23 00:00:00
Online Computer and Laptop Store delete_order函数SQL注入漏洞	中	2023-04-21 00:00:00
Online Computer and Laptop Store save_brand函数SQL注入漏洞	中	2023-04-21 00:00:00
Online Computer and Laptop Store SQL注入漏洞	中	2023-04-20 00:00:00
Online Computer and Laptop Store SQL注入漏洞（CNVD-2023-29381）	中	2023-04-20 00:00:00
Online Computer and Laptop Store SQL注入漏洞（CNVD-2023-29383）	中	2023-04-20 00:00:00
Online Computer and Laptop Store SQL注入漏洞（CNVD-2023-29384）	中	2023-04-20 00:00:00
Online Computer and Laptop Store跨站脚本漏洞	中	2023-04-20 00:00:00
Online Computer and Laptop Store跨站脚本漏洞（CNVD-2023-29382）	中	2023-04-20 00:00:00
Online Computer and Laptop Store跨站脚本漏洞（CNVD-2023-29393）	中	2023-04-20 00:00:00
Online Courseware editt.php文件跨站脚本漏洞	中	2024-04-12 00:00:00
Online DJ Management System跨站脚本漏洞	低	2023-05-11 00:00:00
Online Exam System Master.php文件SQL注入漏洞	中	2023-06-16 00:00:00
Online Food Ordering System index.php跨站脚本漏洞	中	2023-02-10 00:00:00
Online Food Ordering System login.php跨站脚本漏洞	中	2023-02-10 00:00:00
Online Food Ordering System navbar.php跨站脚本漏洞	中	2023-02-10 00:00:00
Online Food Ordering System signup.php跨站脚本漏洞	中	2023-02-10 00:00:00
Online Food Ordering System SQL注入漏洞	中	2023-02-02 00:00:00
Online Food Ordering System SQL注入漏洞（CNVD-2023-04529）	中	2023-01-19 00:00:00
Online Food Ordering System SQL注入漏洞（CNVD-2023-04530）	中	2023-01-19 00:00:00
Online Food Ordering System SQL注入漏洞（CNVD-2023-06524）	高	2023-02-03 00:00:00
Online Food Ordering System SQL注入漏洞（CNVD-2023-07974）	中	2023-02-10 00:00:00
Online Food Ordering System任意文件上传漏洞	中	2023-02-03 00:00:00
Online Job Portal跨站脚本漏洞	中	2024-03-14 00:00:00
Online Mobile Store Management System跨站脚本漏洞	中	2024-03-13 00:00:00
Online Payroll System SQL注入漏洞	中	2023-04-20 00:00:00
Online Payroll System SQL注入漏洞（CNVD-2023-29401）	中	2023-04-20 00:00:00
Online Payroll System SQL注入漏洞（CNVD-2023-29402）	中	2023-04-20 00:00:00
Online Payroll System SQL注入漏洞（CNVD-2023-29403）	中	2023-04-20 00:00:00
Online Payroll System SQL注入漏洞（CNVD-2023-29404）	中	2023-04-20 00:00:00
Online Payroll System跨站脚本漏洞	中	2023-04-20 00:00:00
Online Payroll System跨站脚本漏洞（CNVD-2023-29399）	中	2023-04-20 00:00:00
Online School Fees System SQL注入漏洞	中	2023-07-27 00:00:00
Online Security Guards Hiring System SQL注入漏洞	高	2023-08-24 00:00:00
Online Security Guards Hiring System跨站脚本漏洞（CNVD-2023-64633）	中	2023-08-23 00:00:00
Online Student Enrollment System SQL注入漏洞（CNVD-2024-26366）	中	2024-06-07 00:00:00
Online Student Enrollment System SQL注入漏洞（CNVD-2024-26367）	中	2024-06-07 00:00:00
Online Student Enrollment System SQL注入漏洞（CNVD-2024-26368）	中	2024-06-07 00:00:00
Online Student Enrollment System SQL注入漏洞（CNVD-2024-26371）	中	2024-06-07 00:00:00
Online Student Enrollment System SQL注入漏洞（CNVD-2024-26372）	中	2024-06-07 00:00:00
Online Thesis Archiving System sql注入漏洞（CNVD-2023-29788）	中	2023-04-20 00:00:00
OpenCart PHP注入漏洞	高	2024-06-27 00:00:00
OpenCart SQL注入漏洞（CNVD-2024-30072）	高	2024-06-27 00:00:00
OpenCart文件泄露漏洞	高	2024-06-27 00:00:00
OpenCart跨站脚本漏洞（CNVD-2024-30071）	中	2024-06-27 00:00:00
OpenCATS跨站脚本漏洞（CNVD-2023-29368）	中	2023-04-21 00:00:00
OpenCTI授权问题漏洞	高	2024-05-29 00:00:00
OpenEMR存在未明漏洞（CNVD-2024-31488）	高	2024-07-11 00:00:00
OpenEMR跨站脚本漏洞	中	2023-06-02 00:00:00
OpenStack Glance未授权操作漏洞	中	2023-03-06 00:00:00
OpenStack Heat信息泄露漏洞	中	2023-05-11 00:00:00
osCommerce SQL注入漏洞	高	2023-12-15 00:00:00
OURPHP ourphp_tz.php文件跨站脚本漏洞	中	2023-05-06 00:00:00
OURPHP SQL注入漏洞	高	2023-05-06 00:00:00
paddlepaddle代码注入漏洞	高	2024-03-14 00:00:00
Payroll Management System SQL注入漏洞	高	2024-08-14 00:00:00
PbootCMS SQL注入漏洞（CNVD-2023-11247）	高	2023-02-16 00:00:00
pgAdmin跨站脚本漏洞	中	2024-06-06 00:00:00
Pharmacy Management System getOrderReport.php SQL注入漏洞	高	2023-02-23 00:00:00
Pharmacy Management System getproductreport.php SQL注入漏洞	高	2023-02-23 00:00:00
Pharmacy Management System getsalereport.php SQL注入漏洞	高	2023-02-23 00:00:00
Pharmacy Management System invoiceprint.php SQL注入漏洞	高	2023-02-23 00:00:00
Pharmacy Management System login.php SQL注入漏洞	高	2023-02-23 00:00:00
Pharmacy Management System任意文件上传漏洞	中	2023-02-23 00:00:00
PHPEMS反序列化漏洞	中	2023-12-15 00:00:00
phpIPAM授权问题问题漏洞	中	2023-02-16 00:00:00
phpIPAM跨站脚本漏洞（CNVD-2023-09715）	中	2023-02-16 00:00:00
phpIPAM跨站脚本漏洞（CNVD-2023-09716）	中	2023-02-16 00:00:00
phpMyFAQ代码注入漏洞	中	2023-02-16 00:00:00
phpMyFAQ存在未明漏洞（CNVD-2023-09635）	高	2023-02-16 00:00:00
phpMyFAQ授权问题漏洞	中	2023-01-19 00:00:00
phpMyFAQ跨站脚本漏洞（CNVD-2023-04316）	高	2023-01-19 00:00:00
phpMyFAQ跨站脚本漏洞（CNVD-2023-04317）	高	2023-01-19 00:00:00
phpMyFAQ跨站脚本漏洞（CNVD-2023-04318）	高	2023-01-19 00:00:00
phpMyFAQ跨站脚本漏洞（CNVD-2023-09633）	高	2023-02-16 00:00:00
PHPOK代码问题漏洞	高	2023-05-26 00:00:00
PHPOK任意文件上传漏洞（CNVD-2023-43865）	中	2023-06-02 00:00:00
phpRecDB跨站脚本漏洞	中	2023-08-21 00:00:00
phpwcms文件上传漏洞（CNVD-2023-09606）	高	2023-02-17 00:00:00
phpwcms目录遍历漏洞	中	2023-02-17 00:00:00
Pimcore CSV注入漏洞	高	2023-05-26 00:00:00
Pimcore Properties参数跨站脚本漏洞	中	2023-05-06 00:00:00
Pimcore跨站脚本漏洞（CNVD-2023-05411）	中	2023-01-31 00:00:00
Pimcore跨站脚本漏洞（CNVD-2023-36295）	中	2023-05-11 00:00:00
Pimcore跨站脚本漏洞（CNVD-2023-41505）	中	2023-05-25 00:00:00
Pimcore跨站脚本漏洞（CNVD-2023-41506）	中	2023-05-25 00:00:00
Pimcore跨站脚本漏洞（CNVD-2023-43233）	中	2023-05-26 00:00:00
pimcore跨站脚本漏洞（CNVD-2023-43240）	中	2023-05-25 00:00:00
Pimcore路径遍历漏洞（CNVD-2023-43860）	中	2023-06-01 00:00:00
Pimcore路径遍历漏洞（CNVD-2023-64642）	中	2023-08-24 00:00:00
Piwigo SQL注入漏洞（CNVD-2023-58825）	高	2023-07-26 00:00:00
Pluck CMS跨站脚本漏洞	低	2023-11-30 00:00:00
PrestaShop路径遍历漏洞（CNVD-2023-64630）	高	2023-08-23 00:00:00
PublicCMS代码问题漏洞	高	2024-09-06 00:00:00
PublicCMS跨站脚本漏洞（CNVD-2024-02991）	中	2024-01-17 00:00:00
Rainbond存在文件上传漏洞	高	2023-05-27 00:00:00
Rainbond存在逻辑缺陷漏洞	中	2023-05-27 00:00:00
Rainbond存在逻辑缺陷漏洞（CNVD-2023-29035）	低	2023-05-27 00:00:00
Resort Reservation System跨站脚本漏洞	中	2023-05-11 00:00:00
RiteCMS跨站脚本漏洞（CNVD-2023-86334）	中	2023-11-14 00:00:00
RosarioSIS跨站脚本漏洞（CNVD-2023-74437）	低	2023-10-07 00:00:00
RPCMS存在SQL注入漏洞	高	2023-09-04 00:00:00
RuvarOA filename参数SQL注入漏洞	高	2024-07-26 00:00:00
RuvarOA idlist参数SQL注入漏洞	高	2024-07-26 00:00:00
RuvarOA id参数SQL注入漏洞（CNVD-2024-33625）	高	2024-07-26 00:00:00
RuvarOA office_missive_id参数SQL注入漏洞	高	2024-07-26 00:00:00
RuvarOA PageID参数SQL注入漏洞	高	2024-07-26 00:00:00
RuvarOA SQL注入漏洞（CNVD-2024-33154）	中	2024-07-19 00:00:00
RuvarOA SQL注入漏洞（CNVD-2024-33155）	中	2024-07-19 00:00:00
RuvarOA SQL注入漏洞（CNVD-2024-33156）	中	2024-07-19 00:00:00
RuvarOA SQL注入漏洞（CNVD-2024-33622）	高	2024-07-26 00:00:00
RuvarOA sys_file_storage_id参数SQL注入漏洞	高	2024-07-26 00:00:00
RuvarOA sys_file_storage_id参数SQL注入漏洞（CNVD-2024-33626）	高	2024-07-26 00:00:00
RuvarOA tbTable参数SQL注入漏洞	高	2024-07-26 00:00:00
RuvarOA template_id参数SQL注入漏洞	高	2024-07-26 00:00:00
Sales Tracker Management System SQL注入漏洞（CNVD-2023-29365）	中	2023-04-21 00:00:00
SAP Bank Account Management授权问题漏洞	中	2024-06-06 00:00:00
SAP BusinessObjects Business Intelligence Platform信息泄露漏洞（CNVD-2023-40166）	高	2023-05-26 00:00:00
SAP CRM信息泄露漏洞	中	2024-08-19 00:00:00
SAP Landscape Management信息泄露漏洞（CNVD-2023-28117）	高	2023-04-21 00:00:00
SAP NetWeaver跨站脚本漏洞（CNVD-2024-35654）	中	2024-08-19 00:00:00
SAP Solution Manager跨站脚本漏洞（CNVD-2023-40171）	中	2023-05-25 00:00:00
Scholars Tracking System SQL注入漏洞（CNVD-2024-14043）	中	2024-03-22 00:00:00
Scholars Tracking System SQL注入漏洞（CNVD-2024-14044）	中	2024-03-22 00:00:00
Scholars Tracking System SQL注入漏洞（CNVD-2024-14045）	低	2024-03-22 00:00:00
SeaCMS admin_config_mark.php命令执行漏洞	高	2024-07-23 00:00:00
SeaCMS admin_weixin.php命令执行漏洞	高	2024-07-23 00:00:00
SeaCMS代码执行漏洞	高	2024-07-12 00:00:00
SeaCMS代码执行漏洞（CNVD-2023-61759）	中	2023-08-09 00:00:00
SeaCMS拒绝服务漏洞（CNVD-2024-37629）	中	2024-09-06 00:00:00
SeaCMS跨站脚本漏洞（CNVD-2024-38573）	中	2024-09-19 00:00:00
SeaCMS跨站脚本漏洞（CNVD-2024-39583）	中	2024-09-29 00:00:00
SeedDMS信息泄露漏洞	中	2023-08-22 00:00:00
SEMCMS Ant_Pro.php SQL注入漏洞	高	2023-02-24 00:00:00
SEMCMS Ant_Zekou.php SQL注入漏洞	高	2023-02-24 00:00:00
SEMCMS SQL注入漏洞（CNVD-2023-41864）	高	2023-05-26 00:00:00
SEMCMS SQL注入漏洞（CNVD-2023-62957）	高	2023-08-14 00:00:00
SEMCMS SQL注入漏洞（CNVD-2024-23136）	中	2024-05-17 00:00:00
SEMCMS代码问题漏洞	高	2023-07-26 00:00:00
SEMCMS文件上传漏洞	高	2023-08-14 00:00:00
Sentrifugo agencyids参数SQL注入漏洞	高	2024-07-19 00:00:00
Sentrifugo bunitname参数SQL注入漏洞	高	2024-07-19 00:00:00
Sentrifugo business_id参数SQL注入漏洞	高	2024-07-19 00:00:00
Sentrifugo business_id参数跨站脚本漏洞	高	2024-07-19 00:00:00
Sentrifugo description参数跨站脚本漏洞	高	2024-07-19 00:00:00
Sentrifugo expense_category_name参数跨站脚本漏洞	高	2024-07-19 00:00:00
Service Provider Management System SQL注入漏洞（CNVD-2023-38190）	中	2023-05-18 00:00:00
Service Provider Management System SQL注入漏洞（CNVD-2023-38192）	中	2023-05-18 00:00:00
Service Provider Management System授权问题漏洞	中	2023-05-18 00:00:00
Service Provider Management System跨站脚本漏洞（CNVD-2023-38191）	中	2023-05-18 00:00:00
SiberianCMS SQL注入漏洞（CNVD-2024-35164）	高	2024-08-08 00:00:00
Siemens Mendix Forgot Password模块户枚举漏洞	中	2023-10-12 00:00:00
Siemens QMS Automotive代码问题漏洞	高	2023-09-22 00:00:00
Siemens QMS Automotive信息泄露洞	中	2023-09-21 00:00:00
Siemens QMS Automotive信息泄露漏洞（CNVD-2023-71222）	高	2023-09-21 00:00:00
Siemens QMS Automotive信息泄露漏洞（CNVD-2023-71223）	低	2023-09-21 00:00:00
Siemens QMS Automotive存在未明漏洞	高	2023-09-21 00:00:00
Siemens QMS Automotive安全绕过漏洞	中	2023-09-21 00:00:00
Siemens QMS Automotive数据伪造问题漏洞	高	2023-09-21 00:00:00
Siemens QMS Automotive访问控制错误漏洞	高	2023-09-21 00:00:00
Siemens RUGGEDCOM CROSSBOW SQL注入漏洞（CNVD-2023-62042）	高	2023-08-09 00:00:00
Siemens RUGGEDCOM CROSSBOW SQL注入漏洞（CNVD-2023-62043）	高	2023-08-09 00:00:00
Siemens RUGGEDCOM CROSSBOW缺少关键功能的认证漏洞	中	2023-08-09 00:00:00
Siemens SICAM TOOLBOX II使用不必要的特权执行漏洞	高	2023-08-09 00:00:00
Siemens SICAM TOOLBOX II关键资源的权限分配错误漏洞	中	2023-08-09 00:00:00
Siemens Simcenter Amesim远程代码执行漏洞	高	2023-10-12 00:00:00
Siemens SINEC NMS权限分配不正确漏洞	高	2023-10-12 00:00:00
Siemens SINEC NMS跨站脚本漏洞	中	2023-10-12 00:00:00
Simmeth System Supplier Manager任意文件下载漏洞	高	2023-03-31 00:00:00
Simmeth System Supplier Manager会话管理错误漏洞	高	2023-03-31 00:00:00
Simmeth System Supplier Manager设计错误漏洞	中	2023-03-31 00:00:00
Simmeth System Supplier Manager跨站脚本漏洞	中	2023-03-31 00:00:00
Simmeth System Supplier Manager身份验证绕过漏洞	高	2023-03-31 00:00:00
Simple Car Rental System文件上传漏洞	中	2024-04-12 00:00:00
Simple E-Learning System classRoom.php SQL注入漏洞	中	2023-02-23 00:00:00
Simple E-Learning System search.php SQL注入漏洞	高	2023-02-23 00:00:00
Simple E-Learning System SQL注入漏洞（CNVD-2023-11437）	高	2023-02-23 00:00:00
Simple E-Learning System信息泄露漏洞	高	2023-02-23 00:00:00
Simple e-Learning System跨站脚本漏洞	中	2023-02-23 00:00:00
Simple Inventory Management System SQL注入漏洞	中	2024-08-15 00:00:00
Simple Online Hotel Reservation System跨站脚本漏洞	中	2024-01-26 00:00:00
Simple School Managment System SQL注入漏洞	高	2024-03-21 00:00:00
Simple School Managment System SQL注入漏洞（CNVD-2024-14035）	高	2024-03-21 00:00:00
Simple School Managment System SQL注入漏洞（CNVD-2024-14036）	高	2024-03-21 00:00:00
Simple School Managment System SQL注入漏洞（CNVD-2024-14038）	高	2024-03-21 00:00:00
Simple School Managment System SQL注入漏洞（CNVD-2024-14039）	高	2024-03-21 00:00:00
Simple School Managment System SQL注入漏洞（CNVD-2024-14040）	高	2024-03-21 00:00:00
Simple School Managment System安全绕过漏洞	高	2024-03-21 00:00:00
Simple School Managment System安全绕过漏洞（CNVD-2024-14037）	高	2024-03-21 00:00:00
Simplesite Payment EX信息泄露漏洞	中	2024-05-09 00:00:00
snapd信息泄露漏洞	中	2023-10-07 00:00:00
SolarWinds Access Rights Manager反序列化漏洞	高	2024-08-09 00:00:00
SolarWinds Access Rights Manager授权问题漏洞	中	2024-08-09 00:00:00
SolarWinds Access Rights Manager授权问题漏洞（CNVD-2024-34980）	高	2024-08-09 00:00:00
SolarWinds Access Rights Manager授权问题漏洞（CNVD-2024-34982）	高	2024-08-09 00:00:00
SolarWinds Access Rights Manager授权问题漏洞（CNVD-2024-34985）	高	2024-08-09 00:00:00
SolarWinds Access Rights Manager路径遍历漏洞	高	2024-08-09 00:00:00
SolarWinds Access Rights Manager路径遍历漏洞（CNVD-2024-34981）	高	2024-08-09 00:00:00
SolarWinds Access Rights Manager路径遍历漏洞（CNVD-2024-34984）	高	2024-08-09 00:00:00
SolarWinds Access Rights Manager路径遍历漏洞（CNVD-2024-34986）	高	2024-08-09 00:00:00
SpringBlade安全模式绕过漏洞	高	2023-07-27 00:00:00
Stable Diffusion WebUI远程命令执⾏漏洞	高	2023-10-27 00:00:00
Student Management System units_view.php文件跨站脚本漏洞	中	2024-04-26 00:00:00
Students Online Internship Timesheet System sql注入漏洞	中	2023-06-02 00:00:00
SuiteCRM HTML注入漏洞	中	2024-06-20 00:00:00
SuiteCRM代码注入漏洞	中	2024-06-20 00:00:00
SuiteCRM代码问题漏洞（CNVD-2024-28186）	高	2024-06-20 00:00:00
SuiteCRM代码问题漏洞（CNVD-2024-28187）	中	2024-06-20 00:00:00
SuiteCRM服务器端请求伪造漏洞	中	2024-06-20 00:00:00
SuiteCRM跨站请求伪造漏洞（CNVD-2023-58824）	高	2023-07-26 00:00:00
SuiteCRM路径遍历漏洞（CNVD-2024-28191）	高	2024-06-20 00:00:00
SuiteCRM远程执行代码漏洞	高	2024-06-20 00:00:00
symphony存在命令执行漏洞	高	2024-02-18 00:00:00
Tailor Management System SQL注入漏洞（CNVD-2023-29361）	高	2023-04-21 00:00:00
Tailor Mangement System SQL注入漏洞	高	2023-04-28 00:00:00
Terminalfour信息泄露漏洞	中	2023-04-20 00:00:00
Textpattern CMS任意文件上传漏洞（CNVD-2023-36289）	高	2023-05-11 00:00:00
ThinkCMF跨站脚本漏洞	中	2023-08-18 00:00:00
Totara LMS跨站脚本漏洞	中	2024-05-30 00:00:00
Traggo server目录遍历漏洞	中	2023-06-30 00:00:00
Trend Micro Apex Central SQL注入漏洞	高	2023-07-20 00:00:00
Trend Micro Apex Central任意文件上传漏洞	中	2024-01-22 00:00:00
Trend Micro Apex Central本地文件包含漏洞	高	2024-01-22 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57661）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57662）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57663）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57664）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57665）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57666）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57668）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2024-04936）	中	2024-01-22 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2024-04937）	中	2024-01-22 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2024-04938）	中	2024-01-22 00:00:00
typecho跨站脚本漏洞（CNVD-2023-9782581）	低	2023-12-15 00:00:00
Verint Engagement Management跨站脚本漏洞	中	2023-08-24 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38209）	高	2024-09-14 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38210）	高	2024-09-14 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38211）	高	2024-09-14 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38212）	高	2024-09-14 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38213）	高	2024-09-14 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38214）	高	2024-09-14 00:00:00
WBCE CMS跨站脚本漏洞（CNVD-2023-85457）	中	2023-11-10 00:00:00
Weave GitOps日志信息泄露漏洞	中	2023-10-07 00:00:00
Web-Based Student Clearance System SQL注入漏洞	中	2023-12-15 00:00:00
